content  playCount    name
               服你了，那么久才更新，一部片就17分钟，还有8～9分钟解说。很想骂人          0  天谕 第1季
                  一共也就那么十九分钟，来来去去看得不到十分钟坑人呢？？？？？？          0  天谕 第1季
                                         好看，支持玄机。          0  天谕 第1季
                                       玄机动漫的配乐都好听          0  天谕 第1季
                                          四集愣是没看懂          0  天谕 第1季
                              恭喜天喻成功失去我，你的进度太感人了！          0  天谕 第1季
                   画江湖两部都完了，你们可以看看，里面有你想看的，大家伙都懂的          0  天谕 第1季
                                 没什么看头，难怪评分那么低不追了          0  天谕 第1季
                                     更新如蜗牛，剧情如闪电。          0  天谕 第1季
                      瞳冥好像紫女，其实我想说的是玄机里的人物差不多都一个孔          0  天谕 第1季
                 起名字也太不用心了吧 汐祈（西岐）潮歌（潮歌） 你在拍封神榜哦！          0  天谕 第1季
                                很好看嘞，，，，，国漫掘起，，，，          0  天谕 第1季
哈哈，哈哈，我醉了，武庚纪是封神就算了，天谕居然也离不开，😂😂😂谁能告诉我朝歌跟西歧是...          0  天谕 第1季
                          到底是那个动画公司起头呢，一个个呢跟风都这么短          0  天谕 第1季
能不能改改更新时一个小星期更新一集，人都等老了，从秦时明月第一部，到现在等了多少年，喜欢看，...          0  天谕 第1季
                    片头音乐不要太难听好么，真的只有我一个人觉得片头曲难听么？          0  天谕 第1季
                            名字有太多的槽点，朝歌？西祁？封神榜么。。          0  天谕 第1季
                                           这个有点无语          0  天谕 第1季
                            好像说一句卧槽，还能不能再短点😂😂😂          0  天谕 第1季
                         我的幻境诺德琳啊[抓狂][抓狂][抓狂][抓狂]          0  天谕 第1季
                               十八分钟只能看不到十分钟，也是没谁了          0  天谕 第1季
                               感觉装扮有点像百里玄策，但是是拿枪的          0  天谕 第1季
                                     挺精彩的，就是有点太短了          0  天谕 第1季
                                     这片头跟片尾比正片还长。          0  天谕 第1季
                    这视频有点短，我才几分钟，片头片尾几分钟，我希望能长一些。          0  天谕 第1季
            我就想说一句，玄天科技越来越辣鸡了，越看越辣鸡，快进看都只看了两集，哎，，          0  天谕 第1季
