content  playCount name
                                             666@          0  枪神记
                                               66          0  枪神记
                                                ？          0  枪神记
                                                。          0  枪神记
                                              tf-          0  枪神记
                                              666          0  枪神记
                                              IYU          0  枪神记
                                              666          0  枪神记
                                                好          0  枪神记
                                                赞          0  枪神记
                                              666          0  枪神记
                                                6          0  枪神记
谁能在动漫里找出一个不靠主角光环活下去的主角？反派培养主角的套路从小看到老了，主角带在吊的外...          0  枪神记
                                断更狗。我送你断子绝孙脚，让你断根          0  枪神记
                        S一样的分镜，动作，打击感，剧情，除了ip一无是处          0  枪神记
                                      人物真不错！漂亮！帅气          0  枪神记
                                      歌曲难听。。。。。。。          0  枪神记
                                  漫画更到了190多话，完结了！          0  枪神记
                                     枪神尤里醉了继承了也不行          0  枪神记
     游戏一出我就下载玩过全是收费内容当时游戏除了竞技就是所谓的僵尸模式玩了将近两个小时卸载了          0  枪神记
                                     全24集啊呵呵呵呵呵呵呵          0  枪神记
                                       好玩，✌✌✌✌✌✌✌          0  枪神记
很好看[微笑][微笑][微笑][微笑][微笑][微笑][微笑][微笑][微笑][微笑][微笑...          0  枪神记
                                              啊啊啊          0  枪神记
我还记得当初每天就想着回家玩枪神纪，只为一句突破自己琳琅天上，每次听到那一句，都有一种动力，...          0  枪神记
我还记得当初每天就想着回家玩枪神纪，只为一句突破自己琳琅天上，每次听到那一句，都有一种动力，...          0  枪神记
我还记得当初每天就想着回家玩枪神纪，只为一句突破自己琳琅天上，每次听到那一句，都有一种动力，...          0  枪神记
                                      天美就是不充钱不能玩了          0  枪神记
                              这简直就是天天酷跑嘛，只不过人物优化了          0  枪神记
我只能说，枪神纪是琳琅天上做的，天天酷跑是天美接管枪神纪后抄的，现在枪神纪给天美越做越差，差...          0  枪神记
这是一部永远更不完的动漫，蔷薇新出的人物牛逼很正常，枪神尤里说实话就是曾加身体的各种机制，人...          0  枪神记
国漫害人啊！自从国漫崛起后每一部我都看然而每天都要打一次飞机打的我这身体啊是一天不如一天啊嗯...          0  枪神记
6666666666666666666666666666666666666666666666...          0  枪神记
                    我发现，竟然敌人那么厉害，连枪神都轻松打晕，尼玛有电脑子吗          0  枪神记
D海关法规和饭店附近工商分局查处坚持公开处罚的花花草草互教互学变成你女婿进行核查 v 奖金额...          0  枪神记
大家别吵了，他们都是为了我们的中考和高考的。大家理解吧不然准备要到夏季呢。还有也是为了调人去...          0  枪神记
能复制出来的都是好手机 ┏━━┓┏━━┓┏━━┓ ┃┏━┛┃┏━┛┃┏━┛ ┃┗━┓┃┗━┓...          0  枪神记
现在的国产动画正在进步中，但是都有一个通病，就是集数多，更新慢，一周一集这样更新，一部动画要...          0  枪神记
                                       怎么只留下了谷野一人          0  枪神记
尽管并不是很喜欢这个动漫，因为人物我找不到什么像的地方，技能完全找不到什么相似的地方，原版狙...          0  枪神记
                               我就说，你们觉得好看吗？不好看点赞！          0  枪神记
                                 黑色小内内，这个小姐姐胸太小了。          0  枪神记
                                  奔着阿杰大大来的，不知道好看不          0  枪神记
双方的成分充分感受到被钢筋铁骨个反对党 v 存车处 v 积极准备好了他、还经常 vv 变成 ...          0  枪神记
                                  看播放量，似乎动漫业绩还算不错          0  枪神记
                                       天天酷跑的基本角色哦          0  枪神记
                                    双枪小帅，刀锋宝贝长大了？          0  枪神记
                                     这配音听得尴尬症都范了！          0  枪神记
                                      我是不是看到安西教练了          0  枪神记
                                       尤里和兰陵王有啥关系          0  枪神记
总感觉就是抄袭酷跑英雄来的那个男的也是用双枪的而且衣服啥都跟双枪小帅一模一样就连腰带都一模一...          0  枪神记
                                       又想骗我玩枪神纪😂          0  枪神记
💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩...          0  枪神记
                                        还是游戏里的配音好          0  枪神记
                                        突破自己 琳琅天上          0  枪神记
                                              996          0  枪神记
                                            空心路过。          0  枪神记
你不更新，我就不高兴，我一不高兴，就会不写作业，我一不写作业，老师就会生气，老师一生气，就会...          0  枪神记
后悔了Nbvcghknvhjjdt哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈好滴u高抬腿广东人O杨英豪重...          0  枪神记
快更新，不更新我不写作业，我不写作业老师就烦。老师一旦烦就不工作。老是不工作。我家就会毁灭。...          0  枪神记
自我感觉第五集小帅做得对 看不惯谷野的那种傲慢 他自始至终都看不起弱者 而小帅呢？如果小帅是...          0  枪神记
我实在太希望枪神纪火起来了，80人的军团只剩我一个人了，在里面我是第二大的官，仅仅靠80的活...          0  枪神记
动画《枪神记》第十二集更新！短发神秘女神登场，更有一打三惊险对战！在评论区写下#第十二集最喜...          0  枪神记
                         如果我没看错，墙上应该是王者出击四个字，广告真强          0  枪神记
                                       抄袭守望先锋的游戏。          0  枪神记
更新太慢动画《枪神记》第十一集更新！小帅真的做到了！有小伙伴愿意科普下“尤里基因锁”的背景嘛...          0  枪神记
          在哪里可以买到在这种怎么甩都不掉，就像长在脸上的一样的眼镜，我打篮球用，急求。          0  枪神记
我记得，枪神纪有个团体打审判者的日本动画短片，那个才叫动画，就这画质这剧情，废得一比，连游戏...          0  枪神记
                               谷野:我TM被两朵花打残了是什么意思          0  枪神记
搞一个动漫，天美以为游戏就可以再火起来，可是他却一直在吃琳琅的老本，自从天美琳琅合并流失了多...          0  枪神记
动画《枪神记》第十一集更新！小帅真的做到了！有小伙伴愿意科普下“尤里基因锁”的背景嘛？在评论...          0  枪神记
                            蔷薇是不是和尤里有点密切关系？搞不好是恋人          0  枪神记
人之初，性本善，作者不更是坏蛋，你不更，我不看，看你以后怎么办。\n人之初，性本善，不写作业...          0  枪神记
                就是安酷跑英雄，你的人物吗，呵呵，林小帅就是双枪小帅凌就是刀锋小妹          0  枪神记
                               太慢了，一星期才出一集，出两集也行啊          0  枪神记
vuv:_uc-87uFbih88.bhgggsshwgedddudehdudhdhdhsy...          0  枪神记
看了第一集就满是槽点，剧情有点老套，像眼神之类的细节做的太差，刀锋不来就是背后突袭的，结果拿...          0  枪神记
                             12集我看不到呀？为什么。你们可以看吗？          0  枪神记
        企鹅影视的作品让人看到了国产动漫的希望 但其更新速度让人感到绝望 脱更欠更屡次三番          0  枪神记
觉得不行 配音改了不好听 角色造型不行 都改的一塌糊涂 狙击造型不如游戏里帅 双枪口型对不上...          0  枪神记
                                   靠连天天酷跑3D 都有动画了          0  枪神记
枪神奇，画面很好，就是太打打杀杀了应该适合男生看吧！不适合女生，也没有太多现实生活感觉，，，...          0  枪神记
从不删档测试到灵魂魔曲，一次次在突破自己，琳琅天上的开场白中，与曾经的战友共同战斗。知道后来...          0  枪神记
😁😂😃😄👿😉😊☺😌😍😏😒😓😔😖😘😚😜😝😞😠😡😢���...          0  枪神记
我怎么感觉那个没有基因锁的修，他的衣服和行为有多处奇像枪神纪的男医生（镜之暗面，该隐）呢？而...          0  枪神记
从游戏《枪神纪》到动画《枪神记》，正式说一句，我们回来了！这里有废柴逆袭的小帅，冷面美少女的...          0  枪神记
从游戏《枪神纪》到动画《枪神记》，正式说一句，我们回来了！这里有废柴逆袭的小帅，冷面美少女的...          0  枪神记
                      这个电视要我的吐槽点太多，看不下去了，明明就是天天酷跑          0  枪神记
                                       lz还以为是马克菠萝          0  枪神记
我感觉凌好像穿越火线里的零，只不过这是她上学的时候，而游戏里是她长大的时候，而且都是特工，这...          0  枪神记
                                      求哪位爸爸发一下12集          0  枪神记
                  边江 阿杰 山新 乔诗语太厉害了 这部片集合了四大配音男神女神          0  枪神记
说实话，这部动漫对人物刻画差劲，前期埋下巨多伏笔，然而剧情进展极缓，主角代入感不强，观众观看...          0  枪神记
                                       凌继承的是谁的？？？          0  枪神记
大家看看我看人的气势有多帅，杀气如风，姿势动作帅到吊炸天。称得上是高端帅气上档次，低调奢华有...          0  枪神记
                                       我怎么看见了兰陵王？          0  枪神记
                     希望这次枪神纪出动漫能多点人玩，人太少了，刷个任务都难。          0  枪神记
我不知道有些人是以什么样的眼光去看的，连眼神、动作、甚至是场合都要挑三拣四，不喜欢也不要在评...          0  枪神记
                        莉安娜是蔷薇，然后玲是蔷薇救回来的，搞不懂，搞不懂          0  枪神记
尤利西斯是漫画版的，这个是接着漫画的。他是尤利儿子，没看其他的特工名字都不是第一代的。第一代...          0  枪神记
                     啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊边江，张杰...          0  枪神记
                                   吉尔这样欺负你弟真的过意得去          0  枪神记
                        这部动漫我真的很喜欢，希望继续推出，我会一直支持！          0  枪神记
一秒一卡，十分潇洒。一走一停，十分有型。3秒一卡，等到我傻。五步一停，摆个造型。一心等待，加...          0  枪神记
                            你们喜欢看什么动漫？一起来给我推荐推荐吧。          0  枪神记
                 谷野咋这么不爽，，是不是嫉妒了，，还有凌，，怎么还是那么冷ಥ_ಥ          0  枪神记
                                                1          0  枪神记
漫画里的双枪尤里西斯强太多了暴走徒手撕美娜姐姐 和枪神大战三天三夜 动漫里的不是尤里西斯 男...          0  枪神记
不吐露铁路局天津了库木吐拉具体咯来了，欧啦啦图啦饿了去了全世界❌努力极速前进路社区不去了集体...          0  枪神记
                                 开篇音乐跟海底小纵队一样，呵呵呵          0  枪神记
                            难道枪神尤里基因就是放屁比人臭吗卧槽牛掰啊          0  枪神记
6666666666666666666666666666666666666666666366...          0  枪神记
                             太难熬了、为什么中国动漫就那么难更新呢！          0  枪神记
                             我爱狙击我爱狙击我爱狙击重要的事情说三遍          0  枪神记
                             播放量都几千万了。为什么游戏人数还这么少          0  枪神记
我想给你备注十二，因为朋友十二画，爱人十二画，恋人十二画，家人十二画，十二是难忘。 但我还是...          0  枪神记
                            谁能打的出“饕餮”这两个字，我当场认做他爸          0  枪神记
                                            刀锋宝贝？          0  枪神记
一秒一卡，十分潇洒。一走一停，十分有型。3秒一卡，等到我傻。五步一停，摆个造型。一心等待，加...          0  枪神记
一秒一卡，十分潇洒。一走一停，十分有型。3秒一卡，等到我傻。五步一停，摆个造型。一心等待，加...          0  枪神记
                              母猴厉害呀。为什么第二季要暑假开始呢？          0  枪神记
动画《枪神记》第八集更新！为了避免剧透，企鹅娘只能说真的很揪心，逃跑很揪心，对战很揪心，就连...          0  枪神记
看第一集真的被雷到了😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂...          0  枪神记
                             是不是还有枪神纪（中）枪神纪（下）=,=          0  枪神记
一秒一卡，十分潇洒。一走一停，十分有型。3秒一卡，等到我傻。五步一停，摆个造型。一心等待，加...          0  枪神记
一秒一卡，十分潇洒。一走一停，十分有型。3秒一卡，等到我傻。五步一停，摆个造型。一心等待，加...          0  枪神记
一秒一卡，十分潇洒。一走一停，十分有型。3秒一卡，等到我傻。五步一停，摆个造型。一心等待，加...          0  枪神记
                               新年快乐辛苦了，希望有个美好的结局。          0  枪神记
                                                3          0  枪神记
                                喜欢你们，加油国漫，另外大家新年好          0  枪神记
                                    配音都是配音届大神级别的人          0  枪神记
能复制出来的都是好手机 ┏━━┓┏━━┓┏━━┓ ┃┏━┛┃┏━┛┃┏━┛ ┃┗━┓┃┗━┓...          0  枪神记
能复制出来的都是好手机 ┏━━┓┏━━┓┏━━┓ ┃┏━┛┃┏━┛┃┏━┛ ┃┗━┓┃┗━┓...          0  枪神记
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈家家户...          0  枪神记
                                这个就是仿的火影忍者吧！主角名人！          0  枪神记
                                 还有啥好看了动漫啊，推荐一下，急          0  枪神记
                                   那些在实战中的人是真的死了？          0  枪神记
                                qq音乐给了你多少钱，我百度给十倍          0  枪神记
                                不是24集吗，情节还没开始就结束了          0  枪神记
                               不是24集大结局吗？怎么变成12集了          0  枪神记
                                     快更新快更新快更新快更新          0  枪神记
                                  要觉醒喽，看看枪神的基因是什么          0  枪神记
逗比男主的开场略显老套，男主的名字也起的过于草率，小帅明明是酷跑的叫法，枪神纪应该是尤里，至...          0  枪神记
👿😁😂😃😠😏🙆💆🙆👏👀💑👄⛺⛺⛺⛺⛺🐱💐🐰💐🐱🐱🐱���...          0  枪神记
                                      终于上线了，希望别太差          0  枪神记
逗比男主的开场略显老套，男主的名字也起的过于草率，小帅明明是酷跑的叫法，枪神纪应该是尤里，至...          0  枪神记
逗比男主的开场略显老套，男主的名字也起的过于草率，小帅明明是酷跑的叫法，枪神纪应该是尤里，至...          0  枪神记
逗比男主的开场略显老套，男主的名字也起的过于草率，小帅明明是酷跑的叫法，枪神纪应该是尤里，至...          0  枪神记
                                  枪神记老干部到来，电线，婉安.          0  枪神记
                                    在！！在！在这里我就知道是          0  枪神记
                                   这个动漫和漫画一点也不一样呀          0  枪神记
                                   女生好像《生死回放》里的小蛆          0  枪神记
                                   逆战的啥时候出啊，坐等很久了          0  枪神记
 第一集的母猴子是漫画里尤里的姐姐，凌是尤里的青梅竹马，猫小萌资格比尤里还老，这个动漫改的太厉害了          0  枪神记
                                                在          0  枪神记
                                    我们自己都市的繁华和苍凉才          0  枪神记
                                    双枪小帅和刀什么来着，忘了          0  枪神记
                                    亲嘴的那个是什么动漫里面的          0  枪神记
                                     ⊙∀⊙？⊙∀⊙？⊙∀⊙？          0  枪神记
                                       怕是出很多季，有意思          0  枪神记
一秒一卡，十分潇洒。一走一停，十分有型。3秒一卡，等到我傻。五步一停，摆个造型。一心等待，加...          0  枪神记
                              感觉枪神纪的人物形象跟天天酷跑的好像啊          0  枪神记
                                                2          0  枪神记
                                                2          0  枪神记
                                     马可波罗跟荆轲走位风骚啊          0  枪神记
                                      国漫都喜欢大胸....          0  枪神记
一秒一卡，十分潇洒。一走一停，十分有型。3秒一卡，等到我傻。五步一停，摆个造型。一心等待，加...          0  枪神记
6666666666666666666666666666666666666666666666...          0  枪神记
开头，雪地工厂 都市轻轨，琳琅的作品，果然可以直接拿来用，精品！\n双枪的二段跳接走墙没看到...          0  枪神记
                                                3          0  枪神记
                                     我竟然看到了美少女特工队          0  枪神记
一秒一卡，十分潇洒。一走一停，十分有型。3秒一卡，等到我傻。五步一停，摆个造型。一心等待，加...          0  枪神记
一秒一卡，十分潇洒。一走一停，十分有型。3秒一卡，等到我傻。五步一停，摆个造型。一心等待，加...          0  枪神记
                                      第三。。。哈哈哈。。。          0  枪神记
                                   枪神纪不是被timi放弃了么          0  枪神记
                                      第五。。。。。。。。。          0  枪神记
                                      终于上线了，希望别太差          0  枪神记
                                 热度😒😒😒😒😒😒😒          0  枪神记
                                      开头主角全死？？？？？          0  枪神记
            应该能猜出第二季了，第一季中那个反派BOSS应该是小帅的父亲可能不会那么准          0  枪神记
一秒一卡，十分潇洒。一走一停，十分有型。3秒一卡，等到我傻。五步一停，摆个造型。一心等待，加...          0  枪神记
不知道为什么导弹【雷亚】的发型，略显草率。在游戏和漫画中，导弹一直都是那种有点花心，放荡不羁...          0  枪神记
                                       这跑龙套的小弟真恶心          0  枪神记
                                       有时就曾经爱笑的女孩          0  枪神记
                                       我没听错吧基因锁……          0  枪神记
                                       林小帅继承枪神了吧。          0  枪神记
                                       哈哈哈哈哈哈。。。。          0  枪神记
                                       求背景音乐。。。。。          0  枪神记
                                       出不了了。。。。。。          0  枪神记
                                       我第四，，，，，，，          0  枪神记
                                       这下集预告咋又丢了？          0  枪神记
                                       软妹币玩家真的刚不过          0  枪神记
                                        这部动画做得不错。          0  枪神记
                                       人去楼空😞枪神北屿          0  枪神记
6666666666666666666666666666666666666666666666...          0  枪神记
                                        没人看嘛支持一下下          0  枪神记
                                        小帅怎么受欢迎呢？          0  枪神记
                                       唉完的好快(✪▽✪)          0  枪神记
大二时玩的，当时刚出来没多久，中间断续的玩的，到去年玩了一个月发现，变了，进游戏都是挂机的，...          0  枪神记
                                                3          0  枪神记
我只喜欢一个游戏，那就是——枪神纪，我只忠于一个职业，那就是——导弹，我只善用一把武器，那就...          0  枪神记
                                     333333333333          0  枪神记
                                                2          0  枪神记
                                                俄          0  枪神记
                                          我是来看刀锋的          0  枪神记
                                          一直爱着枪神纪          0  枪神记
我只想说。动漫套路就是要有一个个人能力很强 比较喜欢以自我为核心 认为队友是负累的存在，一般...          0  枪神记
                                                i          0  枪神记
                                                不          0  枪神记
If you do not update, I am not happy, I am not...          0  枪神记
                                           女主艾琳吧？          0  枪神记
                                           酷跑英雄的人          0  枪神记
                                            伞哥的声音          0  枪神记
                                             才一级啊          0  枪神记
                                      55555555555          0  枪神记
                                      44444444444          0  枪神记
                             这个是模仿天天酷跑的？刀锋宝贝。。。！！          0  枪神记
                                       礼物都掉了，还不捡。          0  枪神记
                                 蔷薇是小帅的姐姐😚😚😚😚          0  枪神记
                                                這          0  枪神记
管他的好看还是不好看，有看的就行，毕竟这还是国漫，有看的总比没看的好。这为我们的国漫又增加了...          0  枪神记
结局非常完美！有待改进，让蔷薇把主角杀死，然后自杀就完美了！你特妈给留点好印象不行吗？游戏不...          0  枪神记
                                                1          0  枪神记
              不过枪神纪动漫感觉和漫画一模一样的感觉……只不过虐小帅变不是吉尔是大叔          0  枪神记
                                              没人？          0  枪神记
Hldlbxlgdkgszcmznfsfnsfnzfnzcnzfnhscvjsxvkechk...          0  枪神记
                                                3          0  枪神记
                                                2          0  枪神记
                                                你          0  枪神记
                                         天美接手就没玩了          0  枪神记
一集就几分钟不爽，更新也慢，这样的动漫会很少人看，很少人看评分就不高评论也会少推荐的也不多分...          0  枪神记
                                 制作的质量真差，形象脸庞相差太大          0  枪神记
              啊妈的，，直接用火箭筒轰脑袋不就完事儿了。搞了半天还不是用炸弹炸的脑袋          0  枪神记
                                     不看就滚不看就滚蛋看不起          0  枪神记
                                                3          0  枪神记
                                                2          0  枪神记
                                                3          0  枪神记
                                                1          0  枪神记
                                                2          0  枪神记
                                                1          0  枪神记
                                                2          0  枪神记
                                                2          0  枪神记
                                                1          0  枪神记
                                                3          0  枪神记
                                                3          0  枪神记
                                                赞          0  枪神记
                                                1          0  枪神记
                                                1          0  枪神记
                                                1          0  枪神记
                                                嗯          0  枪神记
这是想通过动漫吸金拉一波人气新玩家？网游都快完蛋了还在这里死磕呢？对着游戏就只有失望罢了，原...          0  枪神记
                                  雷亚会进荒蛇吗？感觉修是卧底哦          0  枪神记
                                               MM          0  枪神记
gghfhhhvhvgycuhcihcugvugcujdjtpkdtdjktdjtdtdmt...          0  枪神记
有一段时间活动什么的。都没有了，我还以为怎么了。退游依旧对奶妈刀锋念念不忘，特别是刀锋背刺侧...          0  枪神记
  初中三年玩这个游戏度过的，虽然那时候没有充钱技术也挺菜的，但还是很欢乐的，会永远陪伴着枪神纪。          0  枪神记
给大家推荐一首歌lost rivers，我敢说这首歌是这世界上最好听的歌，没有之一，不用谢我...          0  枪神记
  都什么时代了还跟日本一样的发型，跟个非主流是的，好老土！本来想支持国产的，但这也搞得太差劲了！          0  枪神记
                                 都是游天天酷跑改变的，同以的点赞          0  枪神记
                        猴子看起来好欠收拾啊什么时候我的母猴可以出来啊😂          0  枪神记
                小萌和大叔的性格和游戏漫画里的差的也太大了吧！而且说好的兄妹恋呢？          0  枪神记
讲道理 看了这么多评论 都没有人吐槽一下基因锁这个名字的设定吗 看过无限恐怖的都知道吧 ——...          0  枪神记
枪神纪枪神纪枪神纪枪神纪枪神纪枪神纪枪神纪枪神纪枪神纪枪神纪枪神纪枪神纪枪神纪枪神纪枪神纪枪...          0  枪神记
                   特效不行，子弹声音不对。场面配音演员都不到位。多跟进一下吧。          0  枪神记
                   那一句撕心裂肺的“妈”好像是凌喊的，因为和山新的声音一模一样          0  枪神记
                                     为毛修不继承该隐爸爸的呢          0  枪神记
                                 全集二十四集十二集应该不是大结局          0  枪神记
6666666666666666666666666666666666666666666666...          0  枪神记
                                    又是一个只有头没有尾的动漫          0  枪神记
男狙继承了女狙的基因，那个修我看就是男医，工程女医还抢了马卡洛夫的饭碗，刀锋不是双枪的妹妹 ...          0  枪神记
                                吉尔好娘，就是12集的那个短头发的          0  枪神记
                                弃了，等了这么久，越出越水，不看了          0  枪神记
人物说话表情和配音 契合度太差 让人无法相信说话的声音就是动画人物发出的 比如配音语气很慌张...          0  枪神记
               我能说我一早就知道是模拟战场的嘛，那些枪上面明明就有一个三角形标志啊          0  枪神记
                               这歌的片头曲是什么啊，谁能告诉一下啊          0  枪神记
卧槽!!!!!!!!激动死了！！枪神纪出动漫了！！哈哈哈哈 改了个名就出了 打call！！！...          0  枪神记
                 这。。。。飞机上开门中枪我看见第二次了，《幻境诺德林》还有这一次          0  枪神记
                     看到枪神纪出动漫，我非常激动，永远支持枪神纪！！！！！！          0  枪神记
                                        这款游戏怎么样了。          0  枪神记
                             不觉得拿双刀的女的像跑酷英雄里的刀妹吗？          0  枪神记
                我本以为这个比画江湖好，可惜让我失望了，只能好那么一点点的一点点。          0  枪神记
                                     谁能告诉我猫小萌什么职业          0  枪神记
从枪神纪内测的时候就一直天天盼着出动漫 虽然现在没人玩了 不管这是不是烂片 至少不会因为不出...          0  枪神记
没玩过游戏，个人感觉场景比人物好很多，人的模好糙，衣服全是塑料质感，配音阵容豪华，里面未来感...          0  枪神记
这是我们今年在上海拍的全程动捕拍摄.无实物空间里.欢迎大家来捧场.动作导演-胡宗祥执导-全凭...          0  枪神记
感觉后面几集比前面几集的颜值要高很多，如果说前面给个85分的话，后面的可以给到90分！嘛，个...          0  枪神记
我觉得导演没玩过枪神纪，就算玩过，我也打赌没玩过刀妹，刀妹的明明是白色的好吗？还有，猫小萌是...          0  枪神记
               这种都一样，要放就一次性放完\n他们这么做无非让一些人有点期待性罢了          0  枪神记
感觉后面几集比前面几集的颜值要高很多，如果说前面给个85分的话，后面的可以给到90分！嘛，个...          0  枪神记
                       话说，漫画中尤里什么时候成为枪神，现在都断更半年多了          0  枪神记
我说为什么枪神纪一年不出东西，不出活动，原来是憋着大招呢，最近才出活动，还出个动漫，套路挺多...          0  枪神记
           这是网游枪神纪的动画版，几年没玩了，还是一开始刚出来的时候好玩，母猴谁知道？          0  枪神记
                                都不换衣服的吗？从头到尾都穿这件？          0  枪神记
看到这个，我想到以前，一起的队友，军团还好吗，为了一个活动不惜熬夜也要弄完，为了一个英雄不惜...          0  枪神记
                                      希望琳琅继续接管枪神纪          0  枪神记
枪神纪这部游戏，我玩着玩着，已经过去了很久，现在没有想到，它出了动漫，我希望看了动漫的人，能...          0  枪神记
                   你妈妈的，不是二十四集嘛？都结局了？？？吵真会骗人导演走了么          0  枪神记
                                   有人知道第二季什么时候演吗？          0  枪神记
                       前几天在网吧试了下游戏～\n结果我愣是匹配半天没人！          0  枪神记
老天说可以完成我的一个愿望，我说可以让它快点更新吗？老天说不可以，我又说哪可以毁灭老天吗，老...          0  枪神记
  哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈我笑了          0  枪神记
          手枪是所有枪中最那用的枪，单手瞄准，手臂支撑后坐力而非肩膀，无瞄准镜，射速最慢          0  枪神记
                    不感觉林小帅和岭的角色很像天天酷跑的动画里的小帅和刀妹吗？          0  枪神记
有一天上帝说我可以实现你一个愿望我说我想毁灭地球上帝说换一个吧我说能让根新快点吗上帝说还是毁...          0  枪神记
真希望动漫能救活游戏，游戏能做的平衡合理 更希望我能有望回枪神纪。不过制作动漫的质量看来还算...          0  枪神记
我从初一就开始玩枪神记了，虽然它有一年多没更新了，但我依旧喜欢它，因为我爱这个游戏，既使它不...          0  枪神记
中文名\n吉尔[2]\n配音\n李诗萌[1]\n动画初登场\n第1集（未正式露脸）\n角色背...          0  枪神记
                         谁能打出饕餮两个字，我当场认做他爹！！决不食言！          0  枪神记
动画做的还不错，除了最后结尾曲唱歌的人明明就是在念，根本不是唱，她这个声线不适合唱这歌，什么...          0  枪神记
                                          看得突然想玩了          0  枪神记
                                            干上了美女          0  枪神记
                                          我想吃奶妈的奶          0  枪神记
                            握草刚刚开始的场景怎么像荒野行动开局的一处          0  枪神记
                   啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊          0  枪神记
                                          穿的如妓女一样          0  枪神记
                                           拍的像卖肉的          0  枪神记
                                          有没有吉尔姐姐          0  枪神记
                               ？。。。。。。。。。。。。。。。。。          0  枪神记
                                        虎牙老骚呆前来报道          0  枪神记
                                           吃鸡吗？？？          0  枪神记
                                            编得好挫啊          0  枪神记
                                        冰G哥还有人认识吗          0  枪神记
                                             枪‘口i          0  枪神记
                                               1楼          0  枪神记
动画《枪神记》第十集更新！企鹅娘万万没想到...不过这集的糖还是很甜的~分享小帅给凌听的那首...          0  枪神记
                            我觉得雷亚，以后会成为最终的反派boss。          0  枪神记
                                       这制作画质太不走心了          0  枪神记
                          不是24集嘛？话说这一把枪从头打到尾从不换弹夹          0  枪神记
                                              啊快乐          0  枪神记
                                       不看你可以滚蛋！！！          0  枪神记
                                              yyy          0  枪神记
                                     更新太慢了 一集还那么短          0  枪神记
                                      阿杰配的音诶！我天啊啊          0  枪神记
                                       等不了6月呀😄11          0  枪神记
                                      导演快，更新吧。！！！          0  枪神记
                                             不错嘛！          0  枪神记
                              应该 可以 嗯 第一次看 不知道好不好          0  枪神记
                                     不应该是更新了嘛 东西呢          0  枪神记
                                         怎么不更新了！！          0  枪神记
                                              一个人          0  枪神记
                                    不是地曲灵的另一个版本吗？          0  枪神记
emmmmg不是很懂，为什么都这么确定修就是该隐？就没有可能修也得不到基因锁然后退出成为反派...          0  枪神记
                                    开挂了吧 无限子弹 真厉害          0  枪神记
                                               第一          0  枪神记
                                       看完后 那个配音很好          0  枪神记
                                          我觉的淩好勇敢          0  枪神记
                                     好看， 女主角挺漂亮的！          0  枪神记
                                               呵呵          0  枪神记
                       😊😊😊😊😊😊😊😊😊😊😊😊😊          0  枪神记
                               大伙有没有发现小帅和凌像小帅爸妈一样          0  枪神记
                                   你个狙游戏里双枪分分钟打爆你          0  枪神记
                                   要是游戏里有这么好操作就好了          0  枪神记
                                           刀锋御姐了点          0  枪神记
                                              好 好          0  枪神记
                                       6666666666          0  枪神记
            妈呀，看到10集才发现米娅是孙尚香的配音人员、小猫是妲己的配音的配音人员，          0  枪神记
                                  哪个女的好像是端游小帅的英雄版          0  枪神记
                                    刀妹都正面杠了，，，，，，          0  枪神记
                                  我之前都不知道有，现在都VLP          0  枪神记
                                           狙击这么牛逼          0  枪神记
                                     还可以不知道结局是什么呀          0  枪神记
                                               一，          0  枪神记
                                           感觉好看吗？          0  枪神记
                                  更新好慢！我可没这么多时间等。          0  枪神记
                                      不错，看了一集还不错啊          0  枪神记
                                       快更快更 很看好😊          0  枪神记
                                    不错 还有吗 多久出第二季          0  枪神记
                                     女性变成男性男性变成女性          0  枪神记
                                               牛皮          0  枪神记
                                       哈哈，贵公司给热腾腾          0  枪神记
                                       女刀的建模挺好看的！          0  枪神记
                                     刀锋妹子也能叫枪神嘛😊          0  枪神记
                                   真磨叽。。。。。。。。。。。          0  枪神记
                                                不          0  枪神记
                                 看了第1集就相当于看了第12集！          0  枪神记
                                  现在除了第一集后面全收费。。。          0  枪神记
                                     枪神不就是和母猴的师傅吗          0  枪神记
                                      兄弟们夏天见。。。。。          0  枪神记
                                       一下就死了那么多人唉          0  枪神记
                                     6月出第2季知道了吧你们          0  枪神记
          枪神纪怎么不更新了，是不是因为张杰不在，演不了，反正快点更新，都两个星期了。！          0  枪神记
123:；雅思两🥄🇹🇰🇹🇰🇹🇹🇹🇨🇸🇿🇹🇨🇧🇳🇧🇳🇹🇯...          0  枪神记
                          妈的 说好五月播现在又改成六月。有意思吗？靠。          0  枪神记
                                       6666666666          0  枪神记
                                      这就完了？不更新了吗？          0  枪神记
                                     最近怎么没出哇\n干干干          0  枪神记
                                      哦我看见吉尔女神了开心          0  枪神记
