comment   like                         nick     postTime reply  unlike                                user_url
别的都好，更新学什么日漫这么慢，还停止更新4周，太蛋疼了。真心不如不看，等完结再说。很多作品...    NaN         优酷用户1463465018343544  2018年01月21日   (1)    11.0  http://i.youku.com/i/UMzY1MTQzMDU2NA==
                         宝宝姐越来越剧情化了，那份高冷的气场都快看不到了   19.0                     o诺兹多姆A-A  2018年01月12日   (3)     7.0  http://i.youku.com/i/UNDk5NzY3MzUwMA==
                不错的国漫道理讲的很扎实。尤其是王也道长对小张讲的。有点道的味道。    NaN               手机用户_408670796          3周前   NaN     NaN  http://i.youku.com/i/UMTYzNDY4MzE4NA==
              这个国产比灵域好看多了，灵域沙比男主看了就想抽他 除了靠开挂就是靠爷爷    4.0                    昵称好难起FUCK  2018年01月20日   NaN     1.0  http://i.youku.com/i/UMzc5MjAzNTQyOA==
                强行把国漫放到日漫上新凑热度 我就说我漫画都看了 怎么到这变日漫了    1.0         优酷用户1511964306305868  2018年01月15日   NaN     6.0  http://i.youku.com/i/UNDgwNDk0NzMzNg==
 我就纳闷了？这是第二季了，那些说不好看的，居然还能看到第二季？你是有多无聊的蛋痒痒？不好看还看？   12.0                         漂泊的伈  2018年01月15日   NaN     4.0  http://i.youku.com/i/UMTk0NzYzODA2MA==
                         听王也说的话 感觉明知不可为而为之 诸葛武侯……    NaN                       汝乃山村野夫  2018年03月03日   NaN     NaN      http://i.youku.com/i/UMzE5MzgwOTYw
                    真的不知道为什么 2d的日漫看的总比国漫流畅 这是错觉么？    NaN                     期遇summur  2018年02月09日   NaN     NaN  http://i.youku.com/i/UMzI1NjA0NjAwNA==
                  国漫就整那么几集，而且更新跟个蚂蚁上树似的！就不能像海贼一样！    NaN               微信用户5625544021  2018年01月31日   NaN     8.0  http://i.youku.com/i/UNDM1MjU5MjU3Mg==
          这么好国漫还bb啥，真搞不懂，不愿意看的也别诋毁啥，这做的接近日漫相当不错了。    4.0                      Ll我只是忘了  2018年01月26日   NaN     NaN  http://i.youku.com/i/UMzg1MzI1MzI2MA==
                         不是说停更到26号吗 看看都什么时候了都没出新集    3.0               土豆用户_736829861  2018年02月02日   NaN     1.0  http://i.youku.com/i/UMjk0NzMxOTQ0NA==
                  说拖剧情的都是垃圾吗？这部动漫很不错了，作为一个资深动漫爱好者    8.0                     愤怒的小猪-m-  2018年01月14日   NaN     NaN  http://i.youku.com/i/UMTM2MTcyMzU0OA==
                           好不容易优酷能看了，结果停更四周，叫我怎么熬    8.0                      ＾走马－观花＾  2018年01月13日   (1)     4.0      http://i.youku.com/i/UNDYyOTk5MTY=
                  抑或许只是发现不了小时最讨厌的气场。（习以为常，一直被笼罩。）    1.0                          画欲子  2018年01月20日   NaN     NaN  http://i.youku.com/i/UNTM0MjIyMjI0MA==
                      你特么一个春节托4周？过分了吧，放假要放一个月的节奏吗    NaN                        绝地v浪子  2018年01月20日   NaN     NaN      http://i.youku.com/i/UMTIwNzM3NjQw
                       这一季不是24集么，优酷怎么直接显示第二季直接完结了    1.0                   __默念ゝ曾经的誓言  2018年01月19日   NaN     NaN  http://i.youku.com/i/UMTM1NjgyNTczNg==
                         最好的国漫之一，希望不要学玄机搞虎头蛇尾和拖更。    NaN                        喵星星爸爸  2018年01月19日   (1)     NaN      http://i.youku.com/i/UMjgxMjA5NzY=
  快更快更，对于爱漫画的人来说，能看到现在的国漫努力。支持国漫，一定会越来越好的！就是等得好辛苦    1.0              yanwei_wang2009  2018年01月18日   NaN     NaN  http://i.youku.com/i/UNDE3MDE5NTgyNA==
                        好歹把这场比赛放完啊，后面还有的吧，第二季没结束吧    2.0                         影蝶白羽  2018年01月14日   NaN     NaN  http://i.youku.com/i/UMTQ3MTI2NDk0NA==
                      这是会出第三季么，个人感觉好看，加油更新，宝宝太可爱了    2.0         微信用户1503586632600186  2018年01月13日   (2)     NaN  http://i.youku.com/i/UNDkzNTM2NTE2OA==
          建议大家可以去看漫画，有很多细节是动画呈现不了的，总之漫画绝对是目前的国漫第一    1.0                         牛人码头  2018年01月15日   NaN     NaN      http://i.youku.com/i/UMTE0Mjk1MDI4
                            国人就这样哈哈经不起批评 宁吃大亏不吃小亏    NaN                爱使我忧伤16385966  2018年01月14日   NaN     NaN  http://i.youku.com/i/UMjkwMzYzMDMwNA==
                         什么玩意，伏笔太多了，有点流水账，这样怎么拉人气    4.0                 废物利用65833499  2018年01月13日   (1)    15.0  http://i.youku.com/i/UMjU2OTEzMzc2OA==
                               王蔼一看就不是什么好人，孙子也这么坏   14.0         微信用户1507463417764148  2018年01月13日   NaN     NaN  http://i.youku.com/i/UNTIzOTAyODQyNA==
                               我发现了一件事：不摇碧莲--不要B脸   28.0               优酷用户8482904127  2018年01月12日   (1)     9.0  http://i.youku.com/i/UNDI0NjU3MDAxMg==
                        这不关国产不国产的事情，好看就是好看管它哪里产的！    NaN                支付宝用户37601576  2018年02月13日   NaN     1.0  http://i.youku.com/i/UMzM2Njk0MTc2OA==
          一直跟着看，大二看第一季，现在第二季终于来了，看到晚上3点看完了，只有12集吗    NaN                       我才是申精病  2018年01月31日   NaN     NaN  http://i.youku.com/i/UNTI1MjE0MjQzMg==
      说真的，强行煽情，这动漫的剧情一直很尴尬，别问我为什么现在还在看，我TM会员不能白冲！    1.0                       all酸酸文  2018年01月17日   (1)     1.0  http://i.youku.com/i/UNTQ5OTU4MjUwMA==
                           不会又让我像第一集等第二季那么久吧！求速更！    NaN                        瞅你妹儿啊  2018年01月16日   NaN     NaN  http://i.youku.com/i/UNDAxNTgzOTY2MA==
                    尼玛，多一集能死，我多想看看那个吃灵魂的人是怎么死的，憋屈    NaN                          酒没味  2018年01月16日   (1)     NaN  http://i.youku.com/i/UMjc0MTA1Mjk4OA==
                       很好看，也总真尼玛帅！宝儿姐咋变了，没有以前帅气了！    NaN                支付宝用户60768290  2018年01月15日   NaN     NaN  http://i.youku.com/i/UMzM2NDgyNDA4NA==
                                      为王也道长打电话！！！   17.0                        小番茄阿团  2018年01月12日   NaN     1.0  http://i.youku.com/i/UMzAyMjUwNjExNg==
                       停止更新一个月。慢慢等待。好像是这个月20多。。。。    1.0         腾讯用户1467204317345822  2018年02月05日   NaN     NaN  http://i.youku.com/i/UMzc2NjIyMzAyOA==
                              话说第三季大概什么时候出，谁能透露下啊    NaN                      奶茶--哈密瓜  2018年02月01日   NaN     NaN  http://i.youku.com/i/UMjk4NjIwODQ0NA==
                    其实我真心推荐应该在放假的时候更，，，，，，因为啥，不知道    1.0                          小腐W  2018年01月16日   NaN     NaN  http://i.youku.com/i/UNDMyMjA2ODUxNg==
                    没拖剧情啊，漫画没看过吗，不也是这么演的，也介绍了过去啊。    1.0                    秋无痕198870  2018年01月14日   NaN     1.0  http://i.youku.com/i/UMzA0NzA1Njk2OA==
                                           宝宝姐我来了   12.0                         月似寒冰  2018年01月12日   NaN     2.0  http://i.youku.com/i/UMzkwOTk2MzIxNg==
                          我就日了，列表写着13集全，进来后就尼玛12集    1.0                        芝芝小芝芝  2018年02月15日   NaN     NaN      http://i.youku.com/i/UMTQ4OTQ0NDEy
                                    累似九九八十一，巫师的精灵    5.0                          邹牧一  2018年01月12日   NaN     2.0  http://i.youku.com/i/UMzE3MzcxMTkzMg==
                                            心疼星潼，    8.0                       东明丶浮沉社  2018年01月13日   NaN     NaN  http://i.youku.com/i/UNDI1NjYxOTI4NA==
                                      真不靠谱居然停更一个月    6.0                   tb46984741  2018年01月12日   NaN     4.0  http://i.youku.com/i/UNDE4NDg4OTg1Mg==
                                          卧槽又要等了！    6.0         腾讯用户1514800180464516  2018年01月12日   NaN     NaN  http://i.youku.com/i/UNTQ5MTA0NzcxNg==
                                             更得好慢    6.0                       匿名1224  2018年01月12日   NaN     NaN  http://i.youku.com/i/UNTUwODM1NTQ0NA==
                                          不错，这集长点    6.0                         枫之舞落  2018年01月12日   NaN     NaN  http://i.youku.com/i/UMjAyMjk4MDU0NA==
                                  看来和秦时明月差不多了。更新慢    4.0         优酷用户1475651671210909  2018年01月12日   NaN     8.0  http://i.youku.com/i/UNDAzODAwNjc0MA==
                                      心累⊙﹏⊙。居然停更。    5.0                        单于i饺子  2018年01月12日   NaN     NaN  http://i.youku.com/i/UNTIwODk1OTk1Mg==
                                             丢你螺母    5.0                       总有螺母要丢  2018年01月12日   NaN     2.0  http://i.youku.com/i/UNDkxNzYwMjkyNA==
                                             剧情拖沓    5.0                   budongwjdn  2018年01月12日   NaN     2.0      http://i.youku.com/i/UMjI3MzM2ODA=
                                              停更了    5.0                       侈奢de敷衍  2018年01月12日   NaN     1.0      http://i.youku.com/i/UMzMyNjk2OTE2
                                           肖哥必须帅！    4.0                         异郷人丶  2018年01月12日   NaN     NaN  http://i.youku.com/i/UMzI0MjIyOTE2MA==
                               良心作品，比画江湖的好看多了个人认为    NaN         微信用户1500204767160697  2018年01月31日   NaN     NaN  http://i.youku.com/i/UNDgxNzU1MTgwOA==
                             这部剧看了才发现，日漫算什么，比都不能比    NaN         优酷用户1467604835574886  2018年01月23日   NaN     NaN  http://i.youku.com/i/UMzc3NDkxNjU0NA==
                              12集好好看看 多点这样的体财大力支持    NaN               优酷用户6889016683  2018年01月18日   NaN     NaN  http://i.youku.com/i/UNDQ5NDQ5NzAwMA==
                               既然喜欢看，别管什么样，一直追着就行    NaN                         临风扶摇  2018年01月14日   NaN     NaN      http://i.youku.com/i/UNTI1NTI4MTcy
                                   当初看漫画时就暴揍王并这孙子    NaN                        俞w罗宾斯  2018年02月10日   NaN     NaN  http://i.youku.com/i/UNTM4MTUzMDgwMA==
                             只有12集怎么显示有13集呢？虐狗的节奏    NaN        支付宝用户1477486220663485  2018年02月16日   NaN     NaN  http://i.youku.com/i/UNDA5MTM1OTQ2NA==
                               不是说好的24集吗？等了这么久说完了    NaN                  铄8279160760  2018年02月08日   NaN     NaN  http://i.youku.com/i/UNTAwNjg1NzExMg==
                               这是我国漫原创！为什么分类到日本？！    NaN                       喵爷_517  2018年02月06日   NaN     NaN  http://i.youku.com/i/UNDA4NDY0NTc0MA==
                               这一季多少集啊？ 不能到这就完事吧？    NaN                        四瓶老雪花  2018年01月14日   NaN     NaN  http://i.youku.com/i/UMzI2MDg1MzQ3Ng==
                                 太坑了吧！本来就慢 现在还要停！    3.0               土豆用户_427710649  2018年01月12日   NaN     NaN  http://i.youku.com/i/UMTcxMDg0MjU5Ng==
                               年后再更新吧 喜欢冯宝宝傻劲 很可爱    NaN                        派对小王子  2018年02月06日   NaN     NaN  http://i.youku.com/i/UMTY5MTg0ODE3Mg==
                                       行啊，孙贼，挺会玩啊    2.0                          风起彡  2018年01月13日   NaN     NaN  http://i.youku.com/i/UNTI0ODY4MzMzMg==
                            说不好看？还来看？我主要来看宝儿姐的。。。    2.0                      GAY6婆佛祖  2018年01月12日   NaN     NaN  http://i.youku.com/i/UMTQ2MzUyMzQ0OA==
                                 一人之下国语版出现在日漫里？？？    NaN                     moon月月月月  2018年02月08日   NaN     NaN  http://i.youku.com/i/UNDIxMjY5NDY2NA==
                                    挂镇魂街的动图是什么意思?    NaN                      时间定格那一吻  2018年03月02日   NaN     NaN  http://i.youku.com/i/UMzM1MDI0NDQ5Ng==
                                  唯一的败笔就是有小日本的参与！    NaN                        呦呦喲酷酷  2018年01月19日   NaN     NaN  http://i.youku.com/i/UMjU2ODQ0ODAzMg==
                              非常喜欢看宝儿姐和三哥，很有意思。喜欢    NaN               淘宝用户7880765768  2018年01月14日   NaN     NaN  http://i.youku.com/i/UNDc3MjIxMzc4OA==
                                     感动，，，激动，，力挺星    2.0                         优酷xu  2018年01月13日   NaN     NaN  http://i.youku.com/i/UMzMxMTU3ODQyNA==
                          唉？13集全，可为什么知道12集啊，没更完吗？    1.0         腾讯用户1512207374776736  2018年02月13日   NaN     NaN  http://i.youku.com/i/UNTM5MTY3MzYwNA==
                                             步摇碧脸    2.0        支付宝用户1476836319583142  2018年01月12日   NaN     1.0  http://i.youku.com/i/UNDA2Njg2NDIxNg==
                                冯宝宝会不会就是老爷子的妻子啊 !    NaN                 优酷院线85790148  2018年01月17日   (1)     NaN  http://i.youku.com/i/UMTI4OTQ1MDY4NA==
                                  好爽马上就要10点了更新13级    NaN               优酷用户7974573410  2018年02月12日   NaN     NaN  http://i.youku.com/i/UNDM3NzUxNzI1Mg==
                               说拖节奏的…别说你们没看过海贼王啊…    NaN                      黑喵93541  2018年02月07日   NaN     NaN  http://i.youku.com/i/UNTAxMTk5MTE3Mg==
                                    我想知道什么时间可以更新！    2.0                        阿米尔-政  2018年01月21日   NaN     NaN  http://i.youku.com/i/UMzM0ODU3MTQyNA==
                                         红红火火恍恍惚惚    NaN                        小苹果是驴          2周前   NaN     NaN  http://i.youku.com/i/UMzMzMjgyMjc3Mg==
                                               沙发    2.0                          顶国漫  2018年01月12日   NaN     NaN  http://i.youku.com/i/UNTAwMjM5MTU4NA==
                                             没人看？    2.0         微信用户1508072610445180  2018年01月12日   NaN     NaN  http://i.youku.com/i/UNTI1ODYxMDg2MA==
                                  告诉你们个恐怖故事，请看进度条    1.0                       莫凡zjsa  2018年01月14日   NaN     NaN      http://i.youku.com/i/UNTQ2NjAwNjEy
                                     表白全员！表白一人之下！    NaN                        小苹果是驴          2周前   NaN     NaN  http://i.youku.com/i/UMzMzMjgyMjc3Mg==
                                emmmm，感觉那个吃灵的人好可恶    NaN                         张妍妈妈  2018年02月04日   NaN     NaN  http://i.youku.com/i/UNDA2NTA5NTc4MA==
                                  我去，评分怎么高，中日合作动漫    NaN                         天晓的云  2018年01月14日   NaN     1.0  http://i.youku.com/i/UMTI5MTc1NzQ2OA==
                               不行啊！老来一季二季，不能一次性吗！    NaN               土豆用户_488988091  2018年01月16日   NaN     NaN  http://i.youku.com/i/UMTk1NTk1MjM2NA==
                                    冯宝宝不会是子仲的夫人吧，    NaN         优酷用户1463897763360948  2018年01月21日   NaN     NaN  http://i.youku.com/i/UMzY2MTMwMzM2NA==
                                  国漫固然好看 但是这歌真的我服    NaN                          祢傻钚  2018年01月23日   NaN     NaN  http://i.youku.com/i/UMzQzODEzODg4OA==
                                   总算有点比较不容易跳戏的歌了    1.0                        行动代号九  2018年01月18日   NaN     NaN  http://i.youku.com/i/UNDk2NTQ2ODgwOA==
                                 技术有限啊，带看代不看呗。没什么    NaN                优酷用户851637619  2018年01月17日   NaN     NaN  http://i.youku.com/i/UMzQwNjU1MDQ3Ng==
                                        全集终于都上线了。    1.0                     起个名字_真的难  2018年01月12日   NaN     NaN  http://i.youku.com/i/UMTU5NDU5MzcxNg==
                                     一口气看完，坐等下一季！    NaN                        达克莱伊x  2018年01月27日   NaN     NaN  http://i.youku.com/i/UNDAwNDUzMTYyMA==
                                       没完没了就结束了我草    NaN                 来疯用户70888506  2018年01月21日   NaN     NaN  http://i.youku.com/i/UMzQzODI3MjQwNA==
                                      这剧拖的，都快没兴趣了    NaN         腾讯用户1466604317293749  2018年01月14日   NaN     NaN  http://i.youku.com/i/UMzc0NDY3MzU0MA==
                                      哦也 不用去爱奇艺看啦    NaN                        我本怪阿姨  2018年01月12日   NaN     NaN  http://i.youku.com/i/UMjk2MDMwNTAxMg==
                                  冯宝宝，我爱你，我是你的脑残粉    NaN                        SICKB  2018年01月31日   NaN     NaN  http://i.youku.com/i/UMjkxNTExMDIwMA==
                                    第三季我估计要钱才可以看了    NaN         微信用户1504614789493297  2018年01月30日   NaN     NaN  http://i.youku.com/i/UNDk3MzU0MjQ1Ng==
                                  哈哈，喜欢王也道长，太有意思了    NaN                       优秀浑身优秀  2018年01月16日   NaN     NaN  http://i.youku.com/i/UNDE4NDI3MTYyMA==
                                        冯宝宝太噢噢噢噢噢    NaN                          一啥卡  2018年02月10日   NaN     NaN  http://i.youku.com/i/UMTQ0MzA1OTg2NA==
                                       没看够，又要等第三季    NaN                          犭犭之  2018年01月26日   NaN     NaN  http://i.youku.com/i/UMzYxMjQ0NTk2OA==
                                     看个热闹而已干嘛这么较真    NaN         优酷用户1512051187171215  2018年01月27日   NaN     NaN  http://i.youku.com/i/UNTM4ODIxNjk4NA==
                                    更新快点嘛，眼泪都等出来了    NaN                         随性im  2018年01月21日   NaN     NaN  http://i.youku.com/i/UNDMxMTkwMzc2OA==
                                       停播4周，老子不追了    NaN                  简要的熊孩子02588  2018年01月12日   (1)     NaN  http://i.youku.com/i/UNTQ4MDk3NjE5Mg==
                                        等，用心等第三季。    NaN                       宋军5759  2018年01月18日   NaN     NaN  http://i.youku.com/i/UNDUxNjg2MjAxMg==
等了好久终于等到今天,工作人员都新年快乐呀！差点以为今天不更了，还好更了，辛苦了，春节加班!...  247.0                         黎诗音i  2018年02月16日   (1)     6.0  http://i.youku.com/i/UNDI5NTQ5NDE5Mg==
                  我怀疑张灵玉的处男其实是被刮骨刀夏禾给他破的。虽然没啥依据。。  119.0         腾讯用户1505611602705549  2018年02月17日  (22)     7.0  http://i.youku.com/i/UNTAwMzYwNDk2NA==
                          这俩老外不是霍格沃兹魔法学院院长和混血王子吗。   91.0                        折翼枯翅鸟  2018年02月16日   (6)     9.0  http://i.youku.com/i/UNTY3OTcwNzgzMg==
很多人都在骂王并，说他家教变态！但说实话，他只是有强大的家族背景，利欲熏心而已！现实生活中类...   73.0         优酷用户1507734629242638  2018年02月18日   (8)    12.0  http://i.youku.com/i/UNTI0NzcyMTUzMg==
                            大年初一，一楼，祝大家新年快乐，万事如意。   48.0         优酷用户1502499227370196  2018年02月16日   NaN    10.0  http://i.youku.com/i/UNDg5NDg1NTMyOA==
                 王并是不是有点太水了，一开始还挺牛的，怎么这会直接叫人打成狗了。   34.0                        W-m-W  2018年02月16日   (6)     7.0  http://i.youku.com/i/UNDA2OTE1ODc4MA==
        终于是更新了，支持国漫。等了好长时间，希望可以能把一人之下这部动漫一直做下去，支持   20.0                         月见风Y  2018年02月16日   NaN     4.0  http://i.youku.com/i/UMTY5MDU3MzE1Ng==
                             宝儿姐浮夸的演技笑的我肚子疼。哈哈哈哈哈   28.0        支付宝用户1463886970951925  2018年02月16日   NaN     3.0  http://i.youku.com/i/UMzY2MDk3NDMzNg==
           风正豪难怪会做会长，要是跪在我面前，我绝对死死提防他，不会让他成为我的敌人。    NaN                        聚沙成塔0         5小时前   NaN     NaN  http://i.youku.com/i/UNTY3ODEwOTQ3Ng==
                  我怀疑张灵玉的处男其实是被刮骨刀夏禾给他破的。虽然没啥依据。。  119.0         腾讯用户1505611602705549  2018年02月17日  (22)     7.0  http://i.youku.com/i/UNTAwMzYwNDk2NA==
很多人都在骂王并，说他家教变态！但说实话，他只是有强大的家族背景，利欲熏心而已！现实生活中类...   73.0         优酷用户1507734629242638  2018年02月18日   (8)    12.0  http://i.youku.com/i/UNTI0NzcyMTUzMg==
                          这俩老外不是霍格沃兹魔法学院院长和混血王子吗。   91.0                        折翼枯翅鸟  2018年02月16日   (6)     9.0  http://i.youku.com/i/UNTY3OTcwNzgzMg==
在十二集里徐三再讲王并对风星潼这段时，宝儿姐穿的是哪都通员工服，也没吃东西。这集里突然衣服就...   33.0         微信用户1518762893230393  2018年02月16日   (4)    35.0  http://i.youku.com/i/UNTY4NjQ2NTg4MA==
我觉得风家两代人的行事都是策略上的柔，风正豪和他所教养的一双儿女都是比较正派重情义的，不可能...   12.0                    小猫去旅行2018  2018年02月18日   (5)     3.0  http://i.youku.com/i/UNDEyMzA1ODM1Ng==
等了好久终于等到今天,工作人员都新年快乐呀！差点以为今天不更了，还好更了，辛苦了，春节加班!...  247.0                         黎诗音i  2018年02月16日   (1)     6.0  http://i.youku.com/i/UNDI5NTQ5NDE5Mg==
                 用心做漫画，支持。千万别像镇魂街那样沦为钱的努力，最后被钱毁掉。   15.0                       屁民中的屁民  2018年02月17日   (1)     4.0      http://i.youku.com/i/UNTE5NDk3OTE2
                 王并是不是有点太水了，一开始还挺牛的，怎么这会直接叫人打成狗了。   34.0                        W-m-W  2018年02月16日   (6)     7.0  http://i.youku.com/i/UNDA2OTE1ODc4MA==
天师度是高于八绝技的能力，甚至可以创造类似于八技的能力，八技合一得到天师度得认可就能羽化登仙...    8.0                      马桶里的漩涡啊  2018年02月20日   NaN     3.0  http://i.youku.com/i/UNDYwNjAwMDA2MA==
我觉得诸葛青跟张灵玉一直都比主要帅。宝儿姐四川话一彪起，谁与争锋，埋人是她的看家本领，自带搞...    5.0         微信用户1519016755770297  2018年02月24日   NaN     NaN  http://i.youku.com/i/UNTcwMzIyMzkwOA==
        终于是更新了，支持国漫。等了好长时间，希望可以能把一人之下这部动漫一直做下去，支持   20.0                         月见风Y  2018年02月16日   NaN     4.0  http://i.youku.com/i/UMTY5MDU3MzE1Ng==
                      心疼风星潼和王子仲老爷爷，果然王并就是欠教训，瞎狂啥呀    5.0         腾讯用户1506571927053712  2018年03月04日   NaN     NaN  http://i.youku.com/i/UNTIwOTA4NzQzNg==
                           嗯，这家伙该不会用的是哈利波特的魔法杖吧……    8.0                        幽兰雪魅儿  2018年02月17日   NaN     6.0  http://i.youku.com/i/UNTI3NTM4MDAwNA==
                       😍，这集楚岚和宝儿太搞笑了，这演技是没得说，哈哈哈    2.0                         篱夜ll  2018年03月02日   NaN     NaN  http://i.youku.com/i/UMTgwNTY1ODYwNA==
                  不对啊，如果第二季是十三集，那么爱奇艺那边的怎么总集是24集？    9.0                          沙布林  2018年02月17日   (1)     7.0      http://i.youku.com/i/UNDgwNjAyMzI=
                             宝儿姐浮夸的演技笑的我肚子疼。哈哈哈哈哈   28.0        支付宝用户1463886970951925  2018年02月16日   NaN     3.0  http://i.youku.com/i/UMzY2MDk3NDMzNg==
 昨天加今天 一口气把这部剧的 第一季和第二季都看完了！ 有些感情戏还是比较到位的！ 比如说上一集    NaN                     婚礼影像-郭正男  2018年03月09日   NaN     NaN  http://i.youku.com/i/UMTMxNjE3NjI4MA==
                          宝儿姐，你躺就躺下去嘛！！还抓下屁股是什么意思   16.0                           殀玅  2018年02月17日   NaN     3.0  http://i.youku.com/i/UMTQ2MDA0OTY2OA==
                          好吧！霍格沃兹的 邓布利多和伏地魔都来了。。。    6.0                        灭世V刑天  2018年02月17日   NaN     6.0  http://i.youku.com/i/UMTU2NDAxMjQzMg==
                            大年初一，一楼，祝大家新年快乐，万事如意。   48.0         优酷用户1502499227370196  2018年02月16日   NaN    10.0  http://i.youku.com/i/UNDg5NDg1NTMyOA==
                                    坐等王家被天下会挑了。。。   26.0         微信用户1512039664113596  2018年02月16日   (2)     5.0  http://i.youku.com/i/UNTM4ODIwMzQ4OA==
                              我怎么感觉是那个大叔破的啊张灵玉的处？   11.0                       迷茫的电影君  2018年02月17日   (1)     3.0  http://i.youku.com/i/UNTY4MDYzNDE4MA==
               喜欢，非常喜欢不管人物还是剧情，希望继续加油不会断更，不要像魁拔那样    NaN                  章小妖07281385          2周前   NaN     NaN  http://i.youku.com/i/UMzQxMTMxNDM1Mg==
                            大家新年快乐，良心动漫，每一集都时间很长。   13.0                         哆来咪嗯  2018年02月16日   NaN     3.0  http://i.youku.com/i/UMzk1ODA3NjM2OA==
                       快快更新，好看。好久没有这么合胃口的动漫了。喜欢宝宝    NaN                 liaizhzixuan          3周前   NaN     NaN  http://i.youku.com/i/UNDIzMDE0NjE3Mg==
                     我在你面前连条狗都不如好不好？！哈哈哈哈哈哈哈哈哈真相了    1.0                        我云温如玉  2018年02月24日   NaN     NaN  http://i.youku.com/i/UNDc0ODYwMDQ0OA==
                              等了几个星期，终于来了，祝大家新年快乐   17.0         微信用户1518247194588169  2018年02月16日   NaN     4.0  http://i.youku.com/i/UNTYzNTI5ODg5Mg==
                                    星瞳小哥哥，心痛，打死王家   16.0              支付宝用户5027729324  2018年02月16日   NaN     3.0  http://i.youku.com/i/UNTQ2NDY0MDI2MA==
                                   哈利波特，有没有伏地魔跟过来   12.0                         卞0埃迪  2018年02月16日   NaN     5.0  http://i.youku.com/i/UNTIyNDIxMjY4OA==
                                     罗天大醮很快就要结束了！    7.0               微信用户7369959214  2018年02月16日   NaN     2.0  http://i.youku.com/i/UNDMwMTg2NjM0NA==
                                一出场就感觉这老王蔼和姓吕的很坏！    2.0                         龙舞玖忝  2018年03月02日   NaN     NaN      http://i.youku.com/i/UMzMzODQwOTI=
                              这王蔼一家笑面虎啊，这种人比全性还坏！    NaN                         龙舞玖忝  2018年03月02日   NaN     NaN      http://i.youku.com/i/UMzMzODQwOTI=
                       虽然漫画看完了最新的，但是还是想把动漫也看了～^_^    1.0                   xiaojuner5  2018年02月20日   NaN     1.0  http://i.youku.com/i/UNDE0MjU5MTM2OA==
                                这种人就是要让他尝尝从高处掉下来的    NaN                       看透透透透透          3周前   NaN     NaN  http://i.youku.com/i/UMzQwNTIwMTcxNg==
                                      新年快乐，第三季快出吧    8.0        支付宝用户1518754306968957  2018年02月16日   NaN     2.0  http://i.youku.com/i/UNTY4NTE0NzExMg==
                                哈利波特的院长和导师呀这画的够像的    NaN                        大门牙牙套  2018年03月09日   NaN     NaN  http://i.youku.com/i/UMTUyNTc3MDM2NA==
                             超级喜欢宝宝的，四川口音杠杠的，稀饭稀饭    NaN         腾讯用户1519021355481927          2周前   NaN     NaN  http://i.youku.com/i/UNTcwMjU5NDU0MA==
                                  新年快乐，希望第三季可以快点出    5.0                        纪v王亚瑟  2018年02月16日   NaN     3.0  http://i.youku.com/i/UNTM3MDcxOTkwOA==
                                     新年快乐新年快乐，大家！    8.0                       Messy少  2018年02月16日   NaN     4.0  http://i.youku.com/i/UNDk2MzM5MDEwNA==
                             这是完结了吗？怎么显示是全13集。好国漫    3.0                         有条老街  2018年02月17日   (1)     2.0  http://i.youku.com/i/UNDU4MjcwNzIwNA==
                              一分钟都舍不得快进，还是不够看怎么办啊    1.0         优酷用户1492851316857105  2018年02月21日   NaN     1.0  http://i.youku.com/i/UNDU3ODU0MTQ2OA==
                                       等的我把漫画都看完了    7.0                           春皎  2018年02月16日   (1)     1.0  http://i.youku.com/i/UMzEzOTQ2NDIyOA==
                                          大家 新年快乐    6.0               腾讯用户8696733527  2018年02月16日   NaN     2.0  http://i.youku.com/i/UNDc3NzEyOTg4MA==
                                     终于更新了 等得好累😭    5.0                    InSide_TT  2018年02月16日   NaN     3.0  http://i.youku.com/i/UMzA1MjcxMTU1Mg==
                                          霍格沃茨来的么    5.0                        秋天的慢慢  2018年02月16日   NaN     3.0  http://i.youku.com/i/UNDE1NjA5Mjk0MA==
                              十三集那两个歪果仁是教授和校长吧-_-    NaN                        未晴丶有雨  2018年02月27日   NaN     NaN  http://i.youku.com/i/UMzI0MTU1Mzk3Mg==
                                  西方异人好像：邓布利多和斯内普    NaN                          卤蛋静          1周前   NaN     NaN  http://i.youku.com/i/UNDQxMTg1NDYyMA==
                              搞半天是日本人搞的还国漫.......    3.0                        梦想梦想日  2018年02月17日   NaN     NaN  http://i.youku.com/i/UNDcwMzk3MjQzNg==
                              哈利波特里的老师都来了 哈哈 好玩好玩    2.0                       屁民中的屁民  2018年02月17日   NaN     2.0      http://i.youku.com/i/UNTE5NDk3OTE2
                                  宝儿姐，你抓屁股那下，是认真的    3.0                           殀玅  2018年02月16日   NaN     1.0  http://i.youku.com/i/UMTQ2MDA0OTY2OA==
                                              不够看    4.0                  game_6xz6w2  2018年02月16日   NaN     2.0  http://i.youku.com/i/UMzEwNDEyODU1Mg==
                          第二季没第一季好看 而且比赛还没完就结局了？！    NaN                        你是我谁丶  2018年02月18日   (1)     2.0  http://i.youku.com/i/UNDUwNjA5NjMwNA==
                                             新年快乐    4.0               tb6127930_2011  2018年02月16日   NaN     1.0  http://i.youku.com/i/UNDU1Mjk4ODcwOA==
                                          希望王家被虐死    3.0                支付宝用户87391907  2018年02月16日   NaN     1.0  http://i.youku.com/i/UMzM3NTc3NDA0OA==
